Ley3_66761_scaffold_3413	metabat.11
Ley3_66761_scaffold_3426	metabat.4
Ley3_66761_scaffold_3476	metabat.7
Ley3_66761_scaffold_3491	metabat.85
Ley3_66761_scaffold_3492	metabat.4
Ley3_66761_scaffold_3507	metabat.85
Ley3_66761_scaffold_3544	metabat.85
Ley3_66761_scaffold_3564	metabat.8
Ley3_66761_scaffold_3607	metabat.85
Ley3_66761_scaffold_3627	metabat.11
Ley3_66761_scaffold_3659	metabat.11
Ley3_66761_scaffold_3669	metabat.85
Ley3_66761_scaffold_3671	metabat.11
Ley3_66761_scaffold_3709	metabat.4
Ley3_66761_scaffold_3774	metabat.85
Ley3_66761_scaffold_3779	metabat.85
Ley3_66761_scaffold_3861	metabat.4
Ley3_66761_scaffold_3878	metabat.85
Ley3_66761_scaffold_3895	metabat.7
Ley3_66761_scaffold_3896	metabat.7
Ley3_66761_scaffold_4002	metabat.85
Ley3_66761_scaffold_4070	metabat.11
Ley3_66761_scaffold_4091	metabat.85
Ley3_66761_scaffold_4103	metabat.85
Ley3_66761_scaffold_4136	metabat.11
Ley3_66761_scaffold_4284	metabat.85
Ley3_66761_scaffold_4391	metabat.4
Ley3_66761_scaffold_4424	metabat.85
Ley3_66761_scaffold_4446	metabat.85
Ley3_66761_scaffold_4473	metabat.85
Ley3_66761_scaffold_4515	metabat.85
Ley3_66761_scaffold_4533	metabat.11
Ley3_66761_scaffold_4535	metabat.85
Ley3_66761_scaffold_4563	metabat.8
Ley3_66761_scaffold_4575	metabat.4
Ley3_66761_scaffold_4596	metabat.7
Ley3_66761_scaffold_4601	metabat.85
Ley3_66761_scaffold_4682	metabat.4
Ley3_66761_scaffold_4743	metabat.85
Ley3_66761_scaffold_4822	metabat.4
Ley3_66761_scaffold_4920	metabat.4
Ley3_66761_scaffold_4941	metabat.4
Ley3_66761_scaffold_4984	metabat.85
Ley3_66761_scaffold_4988	metabat.85
Ley3_66761_scaffold_5027	metabat.85
Ley3_66761_scaffold_5071	metabat.11
Ley3_66761_scaffold_5078	metabat.85
Ley3_66761_scaffold_5118	metabat.7
Ley3_66761_scaffold_5141	metabat.4
Ley3_66761_scaffold_5412	metabat.4
Ley3_66761_scaffold_5433	metabat.85
Ley3_66761_scaffold_5674	metabat.85
Ley3_66761_scaffold_5692	metabat.8
Ley3_66761_scaffold_5911	metabat.4
Ley3_66761_scaffold_5996	metabat.85
Ley3_66761_scaffold_6000	metabat.4
Ley3_66761_scaffold_6031	metabat.11
Ley3_66761_scaffold_6137	metabat.85
Ley3_66761_scaffold_6337	metabat.85
Ley3_66761_scaffold_6352	metabat.11
Ley3_66761_scaffold_6354	metabat.4
Ley3_66761_scaffold_6565	metabat.85
Ley3_66761_scaffold_6684	metabat.85
Ley3_66761_scaffold_7176	metabat.85
Ley3_66761_scaffold_7242	metabat.7
Ley3_66761_scaffold_7594	metabat.4
Ley3_66761_scaffold_8066	metabat.85
Ley3_66761_scaffold_8071	metabat.85
Ley3_66761_scaffold_8178	metabat.4
Ley3_66761_scaffold_8570	metabat.4
Ley3_66761_scaffold_8943	metabat.4
Ley3_66761_scaffold_9285	metabat.85
Ley3_66761_scaffold_9342	metabat.85
Ley3_66761_scaffold_9581	metabat.4
Ley3_66761_scaffold_9623	metabat.85
Ley3_66761_scaffold_9633	metabat.85
Ley3_66761_scaffold_9942	metabat.4
Ley3_66761_scaffold_11044	metabat.11
Ley3_66761_scaffold_11094	metabat.4
Ley3_66761_scaffold_11676	metabat.7
Ley3_66761_scaffold_12036	metabat.85
Ley3_66761_scaffold_12586	metabat.7
Ley3_66761_scaffold_13347	metabat.85
Ley3_66761_scaffold_14239	metabat.85
Ley3_66761_scaffold_16210	metabat.7
Ley3_66761_scaffold_23267	metabat.8
